NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1321,0.5609674050946847 72.06107255148687 -17.655505402414743,140,0,1492.880872249996,2
1369,16.354060798597107 59.842336513906695 -3.215319784564039,114,1,1319.11718559755,2
1378,14.741643247301107 62.0637738899135 14.835097873971488,382,2,3959.6962038051297,2
1426,17.787478314522833 47.623429018511665 20.666644149201947,265,3,2821.285396209012,2
1453,14.74186512593715 32.62766016455054 24.832008861153145,143,4,1630.8613317487748,2
1486,10.280897278003119 18.742613044592424 37.328338746911136,185,5,2077.4613388600046,2
1515,2.5053755131929805 16.52090804404663 45.6592904035467,189,6,2195.53289691994,2
1534,1.1169271149271074 -0.696149881961451 13.446142893271348,75,7,792.3172553521867,2
1561,2.7831830463063905 -1.8071331856098862 38.994385082646495,235,8,2539.997606209902,2
1604,2.5056999461847362 -31.22530730875737 46.21431072027354,131,9,1439.4449910380338,2
1614,6.393389521977761 -24.59620091364506 27.053164526507654,60,10,710.6837482351275,2
1683,50.84302388947259 -34.001495416459285 -13.213278933693658,183,11,1814.8672867475698,3
1737,52.45538771446304 -13.487847507213408 13.723624813633524,241,12,2695.625775709033,3
1806,44.75171259047968 -49.58859006198724 0.6715329281849878,175,13,2107.2645716725087,3
1824,43.58722308015233 -56.21756055396227 5.1146580776869826,177,14,1903.9944286234083,3
1868,35.793640630722 -33.46440180447892 22.887552438818066,139,15,1514.928231585013,3
1903,43.587121756075085 -39.01823050716757 11.779555173517656,116,16,1111.9018981433996,3
1950,33.016868613366526 -67.32565711152861 16.222530152353997,123,17,1268.0019353345078,3
1972,33.01678516624547 -49.05144875655455 33.995372064515834,134,18,1484.7221069811453,3
1979,25.04422483347645 -61.771833038749044 27.330529531921986,67,19,738.1627502637267,3
1986,28.089849021120678 -49.051381632268026 21.221256298464805,94,20,961.3321695159256,3
2022,30.59736456449821 41.51454419999636 -29.319147176258046,98,21,1048.149822235503,3
2058,34.18065280596027 40.95889738864242 5.67084041391176,183,22,2041.43281570037,3
2110,28.35797835325127 27.62953443460526 -19.877504660185444,113,23,1222.873329805794,3
2119,23.341425714896243 45.9573892009403 6.226300984504394,104,24,1245.748600219711,3
2160,34.449365544699795 32.62824568512239 -32.6516043517205,145,25,1773.5576953152786,3
2207,28.895957535689266 -27.37309901435062 35.66174289132371,94,26,959.7256374214123,3
2231,25.312378766803207 28.739846853593917 38.43917505493368,124,27,1256.1702579959679,3
2300,26.92511893486613 -20.65449985267652 22.609975346379354,127,28,1682.132106628582,3
2342,37.2268211644542 -11.786161285779793 43.437402290187904,82,29,1004.225690999996,3
2357,29.164588936441888 -12.950659444563193 30.940982392569627,119,30,1304.605297158702,3
2414,23.879343233372346 -5.694811697234442 44.54827213889579,115,31,1200.0896852000062,3
