NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1334,16.20924857788676 76.03372690236715 -7.779690130440161,196,0,1841.5508057608956,2
1367,31.31458368826347 43.994896539300015 33.50094723624595,186,1,1947.8811975518538,2
1397,34.09701240520327 62.47885477468712 19.32998438320161,177,2,1912.556865876478,2
1417,28.830022168644206 73.56921500984859 6.391280716005266,102,3,1114.8738820202816,2
1496,4.791339729616568 -21.891331996060906 -1.6185983475788337,104,4,1333.3115880823307,2
1529,2.0189143925954296 -52.10167321335673 23.02655379049434,168,5,1738.7623025244998,2
1547,12.532915428949746 -49.021032136840155 45.20723860865191,67,6,788.6814362277893,2
1552,4.17532261767554 -29.94088386910593 40.8943871043824,196,7,2024.0909022363483,2
1587,17.700076713496877 48.307753017689194 35.965505744208805,175,8,1914.4802280279473,2
1628,29.128434251108228 16.885124597578987 42.12671370104888,151,9,1840.785186876483,2
1663,28.532278621585572 -6.48810038488727 48.2879644783831,163,10,1795.951992996139,2
1692,16.507815959723853 -8.972556697633731 53.833154553035314,236,11,2726.3524380446133,2
1724,45.425895784165064 31.056350853882552 -25.647640479231185,109,12,1175.8639582127203,3
1763,29.128246294677098 31.672420794708643 -25.64760719621245,152,13,1654.4695393265133,3
1776,47.314036050381354 35.985377401593276 -15.789544132655438,144,14,1672.6678383213216,3
1815,54.96601764831106 32.9047233581992 -2.542760187423428,74,15,811.5176924780358,3
1843,46.02225900142538 31.056218268635874 30.420234511528218,138,16,1507.2929931341262,3
1877,38.96651109234425 43.994948332949285 23.950908850060696,70,17,825.7202158147861,3
1916,43.3389841218471 56.93372441511811 16.24930010361908,109,18,1298.3400857605252,3
1927,47.314008279302065 43.99507238556793 -14.557263137960089,139,19,1521.8550459733192,3
1962,57.450401144746714 24.8950907468103 -25.031547418761026,147,20,1553.3363363727503,3
1993,57.152344910153865 5.178917239860741 -26.87998637608498,140,21,1523.3160135931068,3
2058,65.20180467535643 4.562802355942625 -20.71869774277447,87,22,953.8160952385251,3
2098,36.18414702698339 6.410949855024025 35.34923947836241,90,23,948.7163296799685,3
2154,59.935012500927115 -8.972310117113212 19.32976214050763,91,24,971.1492438714856,3
2175,32.80545665291575 -21.295040800521083 26.723352051703266,114,25,1283.9270565159577,3
2200,32.805417500478676 -10.264319803283867 27.95563936363687,129,26,1410.2864982174613,3
2256,62.12131391436548 -36.69808485350494 -18.254269385131643,41,27,490.334694852085,3
2295,45.72438265955449 -61.939614009057735 -20.71881966106664,149,28,1586.1755555537463,3
2370,52.581309530828484 -50.312657489644714 -1.926825143526232,149,29,1605.9381164670992,3
2399,40.258796160714326 -65.02038275158505 18.097404965370266,158,30,1684.6314161733433,3
2406,64.50641390075383 -43.45569921390159 8.23932133211252,219,31,2352.3858781588124,3
2480,26.644181414870147 -26.86012408430294 31.652393832376255,132,32,1486.3850924766186,3
