NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1357,19.782276716746658 -8.045510761847218 41.22293227069573,256,0,2738.4087162401606,2
1426,4.961524969013435 -6.159539254708882 50.45493048245489,111,1,1345.9875788861825,2
1455,2.4997043168191966 -22.737245360282003 35.068219518619486,132,2,1401.666972002447,2
1468,1.8840919789396608 7.380879456897106 19.681853694455373,106,3,1195.2372804327233,2
1483,13.627722354143176 -36.93250410499374 25.836136740338564,132,4,1368.720617751841,2
1506,8.654371529833016 -48.05038942761129 0.6020520688295167,181,5,2105.731844581037,2
1520,8.962081016642502 -34.450742704758156 16.296476938563984,199,6,2177.051946343768,2
1563,19.384924939990754 57.84888820184147 30.760541817063004,97,7,1037.1668306889953,2
1591,4.6536543369968575 25.22916744725134 42.454136354145355,158,8,1705.1114540200167,2
1604,24.646238955238346 36.92310041061382 36.299549923359585,151,9,1691.8766154872512,2
1634,18.193582154198054 70.77388419479469 -4.9362523617182505,95,10,1041.7158098555315,2
1675,29.013891457219344 65.23461203232362 14.75852211002443,304,11,3170.6031599357084,2
1743,46.48529196708951 2.4576527968079755 -21.554338020334754,146,12,1729.8785306172542,3
1802,42.21664862965781 33.23076667011263 -14.168535828279,243,13,2663.7018098477756,3
1823,43.70563250354812 41.23183472020039 -19.092188529892443,67,14,623.9140745002532,3
1845,39.7349008436428 47.38636020470575 -6.167397781262242,89,15,899.0171318481572,3
1859,43.1100657762285 41.231662273699555 3.679968475086762,112,16,1252.3412651742665,3
1918,45.29405409394272 25.229535691708335 14.45045937686335,106,17,1355.067971042987,3
1952,43.70593837619984 -7.350520110055968 38.761035325938195,36,18,431.22724367770604,3
1968,28.021538815439314 -9.832248980261978 33.22187321086273,112,19,1164.1183686351076,3
2025,40.926201709924044 33.84606332120762 7.372699554687621,121,20,1336.8641579724392,3
2060,41.919051545518606 8.611802351881593 41.22301241802957,139,21,1741.6273022421997,3
2067,50.45599431415109 27.075970938861254 11.06541179720222,142,22,1672.633155453245,3
2124,47.08095854459173 -9.23620077685532 -15.399790885793566,213,23,2336.988372465028,3
2188,28.021522122481418 -20.35447591306589 4.295002161713505,70,24,736.2042150719125,3
2211,28.021746376544407 -78.12864309592184 3.37137521662123,128,25,1396.4498331754567,3
2241,35.16899226572902 -64.62803953617419 -6.783688999379942,123,26,1293.7546908441675,3
2248,43.110425198656095 -56.58726936410297 -8.014571956971556,113,27,1248.0539124487302,3
2296,50.456116583852214 -11.717983319482792 -3.706006013219378,49,28,503.6291782271634,3
2330,46.18772120910371 -32.66384359603272 26.451566108563267,78,29,794.3510615463732,3
2355,53.235685468240284 -15.391056998948681 17.219726569829,105,30,1096.5964802594585,3
2409,65.2470891810782 -11.122283803546036 -8.014276606563927,69,31,815.8910908887756,3
2447,33.28286710842348 -32.6640044451264 41.22272135221306,150,32,1649.0512414277698,3
2455,59.09259407559289 -40.60510363282495 5.5257163299508205,132,33,1340.626811503602,3
2504,24.34868939590361 -36.33681226846426 20.296946679667414,124,34,1322.2975004238124,3
2512,29.609986797215537 -49.24177188294069 33.221575630722135,183,35,1966.5860714074124,3
2533,27.12829579174456 -61.55094180472547 17.834896594019384,181,36,1873.430910374847,3
2541,39.4375772329207 -60.95531352902442 22.143122341746473,89,37,1047.8103177338473,3
2572,-21.19589269634997 19.074787329856477 -5.5520238075467505,57,38,571.879202211964,4
2613,-53.8155094439166 28.922087852970556 -6.7828121206125065,216,39,2386.3924462914606,4
2628,-49.50732507446434 43.077792612674585 -9.860033780363713,116,40,1333.3693476797444,4
2700,-36.58257920957705 51.078725295044265 9.834838104264541,109,41,1299.8108949054372,4
2719,-42.12170651450936 38.76944455680675 7.680634742679281,126,42,1334.7710488028454,4
2761,-32.8896434057305 20.920889538101775 27.06758912674142,104,43,1129.5894621693672,4
2786,-40.275178192231515 11.68892130871958 24.91341197439743,108,44,1157.8453686061212,4
2820,-48.27637038129614 33.845882039630986 -15.091546012616448,208,45,2275.9976350045376,4
2834,-35.65943221652524 41.84708789280323 -32.632227440588615,71,46,775.1779884892308,4
2940,-49.50709774878557 -16.582454586075315 -12.937797304234813,60,47,633.0759451564004,4
2974,-49.81503817179895 32.61499986181261 -22.169384585111537,153,48,1654.3867766981762,4
2985,-35.043889785686154 25.22951783850177 -25.246788097565634,97,49,1075.7596218254687,4
2991,-62.7396012152839 -11.718292982279099 -21.554225396724856,50,50,511.4807770362126,4
2998,-56.584944766907704 -8.04546479936347 -4.936691561436984,103,51,987.4464684879007,4
3019,-63.35497430009109 -29.58668413611561 -9.86054890353359,163,52,1896.5656995368856,4
3052,-42.42907111528666 -59.66497619435304 -0.6288598683512533,105,53,1160.823473618034,4
3088,-35.04345357106086 -70.1874437311115 6.141147243264249,165,54,1667.7756027774938,4
3101,-58.73893837228988 -40.00990109934756 -1.859607721973523,62,55,676.7692691374866,4
3115,-50.737965722681786 -31.373438758246813 -13.245637592737294,138,56,1693.669079138808,4
3170,-51.66109882553389 -25.21912893408761 30.144600789264874,101,57,1070.2370905671576,4
3216,-43.04450598205896 -54.80100334792945 22.75879785066743,76,58,853.3828437727256,4
3231,-35.043438649836986 -65.81975498237058 22.143235014454692,64,59,660.3514501039685,4
3251,-28.88892383624056 -34.45093451479367 22.143457036796953,71,60,825.9522076974507,4
3278,-27.65793389602146 -51.12800394390123 20.912402854119495,122,61,1396.6925075322226,4
3346,-52.27671883417734 5.534322295027601 13.527311627872193,62,62,743.3572282146313,4
3388,-30.119960773759345 4.303261179272517 43.06951600952704,108,63,1268.133239901676,4
3422,-33.812739539936956 -6.7550940221735045 22.759138299830408,159,64,1860.505857206649,4
3462,-28.8889364453478 -26.50953851090901 31.375472726614507,145,65,1597.4709899900702,4
3513,-14.426034424477553 78.7748286317128 -10.167568608471687,159,66,1521.7064190643919,5
3584,-15.656719821210833 41.23118171125511 37.222858564778235,277,67,3039.775915676306,5
3605,-6.4248772836028145 65.23437449000815 27.991063041800693,70,68,792.0602788641971,5
3615,-25.50433743595396 75.69734126713944 5.834486182159263,113,69,1351.307682815005,5
3630,-23.657883742679214 67.08075089623154 19.99008208405927,157,70,1746.954478718562,5
3703,-6.116731366913831 -34.45097872869701 39.99185779835332,131,71,1523.6939086853965,5
3724,0.0379253056548362 -46.16452474260799 27.06702209938938,186,72,1894.3313827418965,5
3753,-8.270975536502421 0.6105277847513573 47.99315325763006,211,73,2314.7439960292695,5
3795,-13.502339195527217 -21.54615345970288 43.68475228114276,214,74,2086.4172417247287,5
3818,-18.733966864691435 27.69089570894155 47.070180664072076,145,75,1612.3180770238585,5
3846,-16.272039562262602 10.457908798368575 48.91643865412296,157,76,1972.9946583422252,5
3873,29.907612352692496 -36.93200820699405 -32.01748071591913,269,77,3238.7551377301206,6
3902,14.521080770079154 -48.05018255907311 -24.01650754753777,278,78,3080.5414010654004,6
3925,5.577001295657973 -44.97293744916843 -19.092756225397785,121,79,1314.5173832797864,6
3956,2.499801786085836 -77.53292690273048 -23.401239227806894,193,80,2071.901023112014,6
3974,3.115158138013798 -41.89571375887835 -7.398918620660063,216,81,2320.9365267123103,6
4003,13.627802020103129 -68.30113956599054 4.294672781297941,244,82,2652.767164193424,6
4018,2.1921331953908036 -75.74636467690948 11.680204755233213,251,83,2672.6785610082447,6
4039,17.300773495664256 -82.49644668819656 -1.8600772406652202,314,84,3416.0166894328863,6
4060,-21.811205099028292 -22.141387172966297 -11.091503536586224,209,85,2275.3879045823755,7
4091,-29.812279616304547 -19.063975558887638 -27.70898372462862,269,86,2840.741332545682,7
4101,-3.6550219102454187 -20.35453091487007 -4.936889409376686,126,87,1281.7545400177398,7
4147,-7.963095768743486 -73.26443855267352 -22.785723786387273,266,88,2730.4329088583204,7
4203,-1.1929591441920913 -75.05134790284023 -8.014621253441387,263,89,2898.6811842827233,7
4226,-17.502704370656097 -81.90098358865625 -0.6290758480440051,269,90,2857.328108273541,7
4233,-3.347055866671076 -73.86025427600651 7.37198352886835,186,91,2171.3034191351485,7
4242,-9.80950536212592 -52.319063736565624 9.218548556219927,373,92,4133.561466797542,7
1166,25.0 -74.0 -36.0,351,93,4128.7123589657085,8
1171,-25.0 -74.0 -34.0,351,94,3748.084108537482,8
1176,28.0 -55.0 -48.0,184,95,2198.3159160649448,8
1181,-28.0 -55.0 -48.0,184,96,2191.6137386103023,8
1238,32.0 -40.0 -60.0,184,97,2138.0832965546983,8
1243,-30.0 -48.0 -60.0,184,98,2171.7433168431103,8
1188,-3.1 -16.3 -58.5,48,99,384.37757759281493,9
1191,1.6 -15.7 -57.2,48,100,411.80206948257336,9
1194,-6.1 -14.0 -50.4,48,101,421.01883914526485,9
1197,2.2 -12.8 -51.7,48,102,457.9503685710646,9
1200,-8.2 -10.9 -48.2,48,103,450.00308445611967,9
1203,2.39 -9.2 -48.9,48,104,370.92951283797646,9
1206,-8.8 -5.81 -46.1,48,105,410.6332967723626,9
1209,2.7 -3.2 -46.6,48,106,464.5298917820265,9
1212,-8.4 -0.6 -40.7,48,107,455.1773932158474,9
1215,0.3 1.3 -41.3,48,108,443.550659417926,9
1218,-6.8 3.0 -34.6,48,109,415.16115863167465,9
1221,-3.0 1.4 -34.0,48,110,405.307388998961,9
