NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1299,20.576522212285088 78.44636615679259 -23.131828311583735,105,0,1284.176977556639,2
1354,20.267475176336653 45.825808089411204 24.5195235036681,77,1,893.6631674729202,2
1398,30.78996262151847 65.01438843010155 -0.10574545234513458,76,2,779.1931554264436,2
1407,24.393936578391916 54.14085478280186 14.605456090950334,51,3,634.0535232561625,2
1414,26.663479245760016 56.699344870994395 6.930047025413881,80,4,800.9113648827162,2
1503,15.10938227584049 32.39382343249068 33.79396886107221,88,5,1023.8394396014662,2
1522,9.074494777334102 15.763728558227237 54.90131754350663,51,6,609.0332965356448,2
1531,20.8865846527123 14.484584285873366 30.59579788829719,55,7,749.3906872779614,2
1544,1.3989952468814995 1.6921899152337905 36.99207903174634,144,8,1528.9519624450693,2
1565,10.033887566738443 1.0525731806980168 45.946642812201155,108,9,1264.731352915932,2
1573,20.267817612475223 4.890273510031388 55.86063044270766,268,10,2765.8220939270805,2
1619,5.556446405977575 -22.571922695752434 21.641192631622225,79,11,930.3402929982382,2
1632,7.795237504650622 -36.70540859856366 34.43347037190873,58,12,585.0079830865623,2
1648,0.11983272338036179 -43.720571912375576 31.235430826775332,71,13,674.6719600534627,2
1656,0.759443276280777 -23.913105035929085 36.99202102206715,237,14,2424.379828755805,2
1681,2.038798120752713 -33.50737990061198 49.784319204007076,116,15,1296.2155291993702,2
1687,8.434970276508768 -18.754933695679235 55.54085303554116,116,16,1198.1837954170026,2
1695,5.236918370148078 -23.294161495940944 58.099335752433376,137,17,1536.7124154171843,2
1719,37.49547142015282 16.403638083366946 -35.284822051181514,293,18,3179.226337180068,3
1734,41.10613688775387 33.67330080854943 -39.12250743958272,186,19,2125.2160714917372,3
1760,62.15169600101289 1.052904054159192 -35.28504798982007,134,20,1292.6452802556241,3
1766,55.136537204427825 20.880984627467488 -30.168014699940926,141,21,1528.7211716649645,3
1814,65.34994752597231 -6.5812689469984536 -15.45698144206414,51,22,539.6451576923923,3
1842,62.46138662260703 -29.68999096811156 -19.294715407538902,62,23,702.7015342554463,3
1854,59.88250572915932 -36.705209770353235 6.929563998142297,84,24,984.7617589484274,3
1911,52.55782106287444 -37.94318072052223 0.5334519800668748,41,25,429.35192282032136,3
1936,41.10659168187438 -67.34490266030556 -12.898479109329866,150,26,1800.062209432105,3
2025,17.37901826040975 -75.70127706125577 1.8128608085079538,107,27,1155.930517638686,3
2041,15.419019970421788 -64.1469697542993 21.00139982487131,153,28,1654.716774111533,3
2048,26.973311995444845 -76.9392391567044 7.569332793270239,82,29,757.4811625303213,3
2052,23.465821265575425 -75.08232200673956 19.082461412540347,98,30,1102.3500241109582,3
2079,54.51793430092476 -20.714811262012873 6.290027850046774,121,31,1377.9814980285328,3
2111,44.92394505332719 -8.541581703247866 44.02750276375376,65,32,651.13466315975,3
2122,46.161855981877586 -18.75478362765933 33.15399076877168,44,33,505.05085089988296,3
2167,37.49599549982329 -18.1357938740934 21.960767388090336,83,34,1092.483712880122,3
2189,45.85235332596234 -57.75072179886453 18.762525378933756,47,35,508.5558188124953,3
2215,32.44105203337993 -53.933695689578535 21.640910354146655,107,36,1032.1008925556173,3
2267,20.577371826668838 -51.354684939691225 45.306818200858935,116,37,1469.8499012773168,3
2275,25.42597530372727 -27.730114950965195 39.87009851519601,76,38,804.6086247118728,3
2284,34.71079567391879 -26.492146527133414 48.50485228039206,39,39,377.00343092825574,3
2319,27.59166718724714 19.601713819929405 -42.93950580750164,94,40,998.9776051477749,3
2339,46.47079732295263 29.835575993400923 -22.812337698366363,44,41,449.009918895074,3
2350,54.82709705155324 39.429832335094304 -17.3756372306098,42,42,476.5917231523948,3
2380,36.87647683381098 72.68984509188847 -18.334843556036944,74,43,795.4802415878188,3
2416,33.988040381422714 55.42015924841347 -3.9434924447272417,131,44,1319.910213449927,3
2482,58.953958515466894 0.413169488821733 9.488128265648362,78,45,842.1590414243882,3
2522,47.3997255738279 6.809258287678972 28.676726505096944,64,46,848.1743944071687,3
2559,39.456253196972554 -3.3834010688435616 45.30679190118483,64,47,711.5667354857137,3
2592,20.57730304911435 -10.50177188029295 49.78423418169289,29,48,306.80912202464583,3
2598,14.181109553918848 -11.12076267431586 45.9465812505333,29,49,314.6544581576174,3
2644,39.14632900942761 52.222060694484625 6.92994072997143,53,50,640.713278619159,3
2652,25.425854640525728 29.83536113659999 43.06832082053648,70,51,847.2511738928474,3
2660,27.59218330323288 31.754252065607584 28.676938992884605,63,52,669.2354771787844,3
2681,-32.50141506787517 40.06929980736143 -46.75606374291924,128,53,1385.9970077335204,4
2700,-30.902271836622575 29.195800161837187 -36.88331285045152,134,54,1387.5910240165679,4
2720,-43.054908285615085 31.114591764764132 -26.32954166386474,168,55,1902.2091879282038,4
2745,-40.4965208804373 65.01427082674661 -25.370052870020764,96,56,1066.237274400742,4
2845,-40.495857349163124 -61.67117113048666 19.72259805322579,96,57,1060.5285572997366,4
2849,-58.08555193631737 -21.95304871564974 1.1739524457874981,36,58,314.39710094314665,4
2919,-57.76589125956454 -36.08645187294377 -22.49189417437569,139,59,1541.275897396171,4
2930,-61.92358194840979 2.3318210920135 -34.00486682614049,81,60,1079.3275966272595,4
2946,-41.13586336124587 10.00720758418049 -7.780729233611799,136,61,1502.6038339780052,4
2978,-64.80165031613521 -22.572009680421804 -15.136218416623736,60,62,609.2532028832318,4
3038,-61.603561500882776 -30.928276556774513 -17.374921175018414,107,63,1191.520617901929,4
3055,-42.41488352378289 -39.28455929401179 4.052064437914303,144,64,1619.778610584105,4
3076,-21.307391783041787 -73.12230091932314 12.047026888041865,128,65,1441.808988156421,4
3085,-37.2979116930004 -68.06728406077298 -0.10555252459013846,82,66,789.5552730899354,4
3182,-44.333577415782806 -7.303817443158701 35.073555952593004,220,67,2428.4977048141277,4
3190,-27.383749900106977 -9.160721329283401 33.154575805640576,43,68,444.06406771468437,4
3204,-13.631913004268323 -12.358792131660755 42.748709632617036,88,69,1029.8896269132108,4
3228,-27.383879466105196 15.124094721614146 24.200002214630953,243,70,2403.15113208565,4
3256,-25.464891243715794 4.890199884953998 38.91114209538319,238,71,2611.1722805624563,4
3306,-16.510122047950752 -16.89803012318584 49.784501608878884,189,72,2244.008596881669,4
3386,-25.46481765280294 -49.49781451016588 30.595994595563,167,73,1938.0473415930878,4
3407,-20.667652545193373 -32.166286910838046 41.789289633878354,98,74,1210.1268521327054,4
3437,-26.10447525671417 -38.56243416355109 28.677176217890036,116,75,1290.2341988204632,4
3467,-12.352522197015237 -43.10167147909414 53.30229608267764,119,76,1294.6198434512426,4
