NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1277,-2.5943221167786694 46.22740632398769 -36.88473185469839,136,0,1581.8143509535766,2
1318,4.468452809651178 80.72523774210774 -2.8746363853969266,173,1,1774.0631026417605,2
1365,14.140348818750905 44.711566350954556 27.016818005381463,165,2,1966.0983621734592,2
1394,11.337851876074291 54.47768944725887 19.616242062661318,76,3,690.5680074251048,2
1464,22.77155548751203 4.360742823157593 42.498469650767916,264,4,2799.189092173039,2
1501,26.959541269635963 9.315919627297026 44.35656756572564,203,5,2177.5252331615925,2
1517,4.669174552092183 -1.33476663596886 49.74415056452915,415,6,4591.183547258707,2
1543,4.238601293368521 -20.936727739889825 53.464248505967994,492,7,5398.837130438425,2
1577,30.80355384976584 33.13165812913471 -18.53083103344809,67,8,715.778107166245,3
1595,50.48663937968669 19.186826115857915 -39.520856082803206,85,9,958.7273281907229,3
1637,46.98796649495691 12.47136481480344 -9.786184352534992,29,10,339.33042854567026,3
1666,67.14590608969307 -14.868101098170355 -7.43848955258898,96,11,1073.053571767359,3
1678,54.66071718656513 17.423629342454465 -25.38231901975579,137,12,1515.7981019577728,3
1735,60.276514271097724 -32.143337255465774 -3.1551936308121875,117,13,1209.2141218487757,3
1769,32.11177191865 -73.48897089267328 -0.807051706669266,134,14,1502.4145340009572,3
1802,37.244999147114136 -71.6243176988252 12.103579427193873,165,15,1855.8551164167181,3
1891,30.924774959838263 72.43464146710286 3.4611686661204777,112,16,1233.6237464494818,3
1899,43.377512914809756 45.00307569000277 18.634237212317913,43,17,484.1435825361547,3
1905,40.724276253953775 41.26977800455924 7.584898755821694,106,18,1143.5169143732435,3
1970,26.729902259935976 40.55806834482557 29.566999025352228,213,19,2476.946118040511,3
1990,33.07478344790439 21.60979945558903 28.12002595801126,96,20,1021.9957042771687,3
2003,54.17269318300993 9.536065552006205 14.188482334468794,208,21,2059.4265069482617,3
2031,45.76033169524888 5.813755671670296 34.682995853388434,150,22,1700.5738485036927,3
2055,26.335411572197888 -7.299065615940524 31.510064921379943,96,23,956.8721392696879,3
2067,40.620453884874 3.216035139261465 -4.597220078909684,124,24,1272.081013071266,3
2107,33.48908471229279 -2.92872767449532 6.099070917419969,239,25,2842.487266057145,3
2161,19.151957618915333 -25.754851572280547 40.086761310019895,55,26,568.6094219989011,3
2186,32.88595743414343 -20.083945302917098 33.73057571722055,215,27,2417.4083727887214,3
2193,41.38307679856172 -18.085275709322083 46.35774202595303,199,28,2191.091883206667,3
2225,31.09730784126773 -48.32374543525949 21.208326488799624,97,29,1040.8803391412926,3
2244,44.351469911546666 -29.159309754799242 34.75060505214916,100,30,1041.8229671273855,3
2274,37.851919673186146 -50.101850520422936 34.138340670130845,43,31,568.5736508127868,3
2284,29.080057480138667 -39.69151881154413 42.02675105994296,196,32,2101.887914313149,3
2349,-56.809728185934695 0.40659776970193273 24.166683468592222,120,33,1321.0627821014687,4
2360,-30.670796397565674 26.328277264872998 -25.997501757181155,203,34,2045.7584534823382,4
2425,-51.63810190815084 45.19039570027204 5.705123057318659,113,35,1240.3366434476598,4
2438,-46.21252815060599 67.28060539904622 -14.54426311412374,167,36,1854.076553424217,4
2449,-46.53158266381727 64.83664717553225 -9.02153263312004,55,37,639.6723067791947,4
2481,-57.024973892533524 35.31115291085547 1.7030693243788488,194,38,2071.815339768067,4
2508,-55.45175749720493 24.924960482881637 11.85621198223497,134,39,1538.3793554908254,4
2549,-38.797250136390275 3.0683357650584755 31.64587964985371,120,40,1163.412846285641,4
2558,-37.37703272769523 12.89904934677803 32.86058573916095,74,41,843.6977181131964,4
2586,-45.30904135566991 29.20240655642839 -42.0909369956106,130,42,1509.658024278309,4
2607,-53.515281792097284 17.479313933445724 -34.72328012405719,116,43,1249.271269784519,4
2628,-55.9471372622107 6.445618714480117 -20.916956133611787,78,44,869.0497194418145,4
2707,-29.649320484948067 -20.75369003228929 31.455822422051106,188,45,2219.3105883167054,4
2712,-32.965291406748875 -26.327756566265027 31.751668105855035,62,46,643.5691751610233,4
2754,-36.529684039402056 -12.898660438758764 -5.406552279713018,176,47,1841.3145428846956,4
2809,-26.29498257692734 -46.44191502090921 29.389621161241543,201,48,2245.9203118438836,4
2819,-17.211560532534154 -48.18049933229905 48.775266797624866,115,49,1316.3494513336902,4
2829,-23.370713718033254 -57.505190993412654 22.688414094264953,59,50,602.8235662090062,4
2834,-32.72369521110964 -38.627666936854666 15.835235526964196,129,51,1589.8782344346337,4
2843,-40.92254675852355 -53.428631056412215 26.849886071375334,75,52,858.7104715238468,4
2861,-26.56314872344708 -71.694446436622 18.404575747477118,73,53,846.7728353151903,4
2871,-26.684172345813458 -66.72731533405162 28.205257696245674,113,54,1203.988133613473,4
2917,-54.807603878540554 -44.48076746157547 -18.64974832010232,217,55,2593.3468279792755,4
2962,-51.15097682083926 -51.1374855263688 -5.11727012183021,210,56,2190.49437154746,4
3001,-11.42188722787654 81.76096741311501 -12.493700719900218,96,57,1182.0822029678422,5
3032,-10.4904861309304 76.26662056500018 -5.728923432279036,75,58,898.2725574498772,5
3060,-33.75537055369344 56.44957702912125 18.683921864907912,115,59,1255.833933233323,5
3102,-31.217205543401274 44.836531268093715 24.246893800684184,189,60,1935.4552930214059,5
3142,-26.615781971904028 13.003752208467041 28.642470680491314,176,61,1951.3112329910064,5
3165,-11.085250634323662 10.148151986727182 48.68886106468875,121,62,1479.5458054350154,5
3198,0.11403302809357546 -15.515528099287174 20.919470239382402,73,63,814.9212805905717,5
3221,0.7811517394780002 -30.213717833389584 35.67545846032923,154,64,1541.251497206371,5
3236,-1.9607678828474695 12.613548006051307 11.643464225285802,110,65,1244.228042808424,5
3277,-1.7958634004919485 2.2720154955334952 47.851200338735126,88,66,931.9890202339828,5
3319,-13.549115525924964 -16.294428206176427 46.58373113859633,114,67,1163.2257195571456,5
3325,-9.768071516083733 4.631948222478531 44.11064452351708,177,68,1882.4322070958303,5
3335,-19.804060259382513 -0.3910804418515786 39.75875339141937,111,69,1151.7556346462027,5
3352,-6.816605787852906 -46.8772284668905 51.29805046092094,63,70,691.0280727451111,5
3362,-3.9788269530153326 -26.564363593290718 53.112723643600226,158,71,1732.9715397037246,5
3379,31.378688710602106 -4.942908037923804 -42.96393133496217,354,72,3956.185464544875,6
3421,33.11682559258938 -62.541739966951575 -19.836045825420516,375,73,4082.0918761211933,6
3439,6.130963953065209 -52.28455121435205 5.7108057969505035,191,74,2227.827258179425,6
3481,6.444247093160285 -48.53559216617904 43.114943217244495,406,75,4533.972133524196,6
3513,11.951263795371295 -38.12273915472029 29.02481045139238,139,76,1524.3319169717222,6
3540,28.660652461307837 -41.62597459768278 19.949926647248162,151,77,1479.641250831424,6
3550,14.627385100049446 -63.79362156922615 37.686285825623266,271,78,2964.0639863613524,6
3568,-28.280643507412396 -17.83051501855385 -37.53541639264744,247,79,2723.1480976375947,7
3585,-15.841759468731206 -20.119187576445672 -14.752082075114302,208,80,2139.464469327564,7
3595,-26.892726007676536 -21.415407375793304 -11.146631178739383,378,81,4293.188928700091,7
3651,-36.452051403873845 -28.992928626062575 -36.03451543811738,208,82,2261.4693801879534,7
3664,-34.1989959532372 -41.22722300667307 -32.6186473825779,196,83,2160.858078013902,7
3685,-7.925683033868737 -70.2936486081071 -17.95879607101793,237,84,2244.5635182039855,7
3718,-0.6833370674997605 -32.22525663713334 -15.232779975691132,144,85,1734.8420261976603,7
3743,1.5849186251007352 -79.36175288252413 -4.686768699044227,221,86,2342.9069346725623,7
3758,1.4571387975319579 -40.08654591834982 -2.3214958870148563,123,87,1288.7494315517506,7
1166,25.0 -74.0 -36.0,351,88,4065.740582942192,8
1171,-25.0 -74.0 -34.0,351,89,4124.659267939029,8
1176,28.0 -55.0 -48.0,184,90,1918.264016210826,8
1181,-28.0 -55.0 -48.0,184,91,2219.273533735151,8
1238,32.0 -40.0 -60.0,184,92,2136.0436496337047,8
1243,-30.0 -48.0 -60.0,184,93,2112.571685115345,8
1188,-3.1 -16.3 -58.5,48,94,370.9625411729866,9
1191,1.6 -15.7 -57.2,48,95,485.0508124020003,9
1194,-6.1 -14.0 -50.4,48,96,433.8275390827455,9
1197,2.2 -12.8 -51.7,48,97,410.93669073685857,9
1200,-8.2 -10.9 -48.2,48,98,467.4747455859713,9
1203,2.39 -9.2 -48.9,48,99,405.95689599122903,9
1206,-8.8 -5.81 -46.1,48,100,372.437844156382,9
1209,2.7 -3.2 -46.6,48,101,476.14479215820194,9
1212,-8.4 -0.6 -40.7,48,102,469.5661956225018,9
1215,0.3 1.3 -41.3,48,103,406.1515695975489,9
1218,-6.8 3.0 -34.6,48,104,372.8890287771335,9
1221,-3.0 1.4 -34.0,48,105,419.0425856210522,9
