NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1306,15.130726700881121 50.55996247784352 32.969557979779566,255,0,2678.8579367527027,2
1384,13.369730581766575 61.71282724884999 22.69730030102765,198,1,2083.916793168762,2
1422,25.696556598349385 35.29822245465923 34.4369271198784,288,2,3171.4259491283788,2
1456,1.043031136687606 -10.449186216691785 45.002540893768085,180,3,2070.630322257689,2
1487,2.510475017474942 -11.111828438871798 29.153809015307107,188,4,1996.7138211721813,2
1522,14.837278946488096 -0.5082013440179505 41.480631878228344,131,5,1306.5773877190593,2
1537,16.304732116811486 7.1227175633130795 32.38232793204887,137,6,1529.475947275629,2
1550,1.6299515492820136 -6.377939887256491 10.957152528179288,161,7,1692.6148581223079,2
1577,4.858460779785387 -35.72756028836535 35.02356627843848,179,8,1959.3873062163466,2
1592,6.032352930294881 -19.25375972190107 -4.304662571315156,206,9,2489.678504412599,2
1602,27.211236170813134 31.18966888827067 -33.65391766506845,88,10,814.5757715246934,3
1637,36.58417776429802 35.298490539036166 -13.109270337256643,288,11,3162.381813028114,3
1670,48.60802983346556 49.3861547771806 5.087468203695248,197,12,2349.918967605236,3
1736,48.892132236529 11.818657564989543 32.08879343987734,226,13,2511.461091545383,3
1793,45.67312051416274 32.36335941909392 21.22960146179948,166,14,1900.2068679936322,3
1819,38.57245168618505 14.753648402435998 23.283983069653956,147,15,1636.5295238580143,3
1839,51.54292282419359 32.95062137117709 -27.784058568902807,151,16,1789.5153239696956,3
1876,55.898032186385294 16.514867856925544 -20.15329017745631,156,17,1668.474128214727,3
1905,43.87424445465084 11.818856322229893 -4.598060968060195,200,18,2168.8339055263714,3
1957,34.78545822212308 0.05988473975513159 37.95865559277869,127,19,1404.3282666976586,3
2003,61.768016122730415 -1.644149999118322 17.413948170960534,127,20,1392.504722408199,3
2066,37.152357535605404 -32.79256723736609 30.327601077258127,201,21,2152.22194839398,3
2086,60.347831171046636 -8.744687565367324 -9.294125650241975,76,22,939.9732180493432,3
2127,35.637513289977804 -71.51480178371249 1.5648899220656638,190,23,2026.4275314010904,3
2200,28.915562877133162 -50.97028393772141 23.283640570448497,276,24,3005.3179537276005,3
2268,44.44235763671592 -41.59729503676077 9.489399828125949,254,25,2740.0723604083087,3
2300,56.46618998643977 -3.4430349664770055 25.04481606442404,102,26,1024.719211724116,3
2304,46.52526307434264 -18.68589978696716 35.610570484244015,46,27,437.5674390558335,3
2311,37.72043201478957 -19.91673148887071 43.241446587095474,106,28,1167.0826536777474,3
