NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1306,28.269727476416907 72.08012049702944 -23.924978954680018,122,0,1202.1903053366318,2
1334,9.421347986971954 58.1050743124144 -20.710545802633103,78,1,823.5242682027385,2
1338,3.1089474817885674 55.75327891598439 -16.936003409073894,93,2,1002.6659051713245,2
1382,5.966584067342764 38.213094925814694 27.037743543456063,116,3,1299.082983672806,2
1396,5.49645898744755 52.55814900067623 18.828812560887794,86,4,925.6739286479701,2
1418,8.722300241904076 55.0283120481117 30.623118574829117,173,5,1925.9693992164118,2
1448,22.24442087098404 55.35536073059907 34.27752079614747,141,6,1812.9903379793911,2
1466,25.508797215187183 32.60607567001951 39.00985618681389,98,7,1091.6902849253818,2
1506,14.446838075267298 79.50060343015943 -0.5809478736780125,101,8,1121.9729606051471,2
1569,4.530388542070334 -30.14011185569227 33.48803715754162,125,9,1401.0219682291024,2
1633,11.627100286922055 -10.66713242147944 60.0202972790421,89,10,1012.8211587927498,2
1661,10.633611741699603 -30.806687718754453 51.466132459079255,160,11,1845.795368067405,2
1683,18.282333029681354 -23.190810037561043 34.35801236129109,147,12,1577.9440383239867,2
1700,10.859273482894286 30.329174597958882 55.044128464852484,117,13,1254.467450441292,2
1725,21.154419427585882 14.154792101535616 59.120627012476604,109,14,1034.8432444479815,2
1735,21.293260836148093 19.12213935199955 56.459034300844756,163,15,1646.625224165338,2
1786,42.262233739109156 37.966929201554464 -27.532849028893335,173,16,2073.93386522459,3
1800,50.38771303835245 15.723533569888396 -21.20970042797189,136,17,1525.7012270056673,3
1807,46.746672941125134 28.792886369175235 -17.218292604115334,90,18,1011.4082693460236,3
1844,40.13008343836554 -4.508197412870698 2.595921604650553,122,19,1305.9368668817792,3
1877,36.9227698486866 -21.923819011997647 5.9544480008530085,188,20,2059.0643248739725,3
1901,63.44154869896019 -8.626278060810968 -9.746074794438286,112,21,1211.9685007762703,3
1993,34.702101363425996 -49.63711434395633 34.7231304771418,184,22,1888.862651618958,3
2014,39.78236360245899 -56.9531019654549 31.109744677178966,137,23,1522.77046723911,3
2041,36.413960834301456 -67.2260424723606 14.433761008805584,164,24,1862.6208012425768,3
2064,38.13714095789482 -51.179776012757124 38.19347011518348,204,25,2145.4275130114784,3
2099,20.895488447804173 -38.982504224509434 38.886961278587535,152,26,1647.9184525594776,3
2107,24.62050904289692 -38.78569537255943 52.26946947811098,68,27,740.8912082726962,3
2137,53.37318299697821 24.09232041576771 -30.78319714286227,96,28,985.3952710292457,3
2266,36.04509420677853 12.807159671050828 33.01110259934998,130,29,1299.7876043195813,3
2272,47.419898249990446 6.088289547164134 41.25124334823277,111,30,1178.9041756469232,3
2288,41.653098963584625 -2.213979704306296 42.00110131994129,99,31,966.6078605455424,3
2308,37.73471752984022 3.663211249327545 50.56962632120664,127,32,1370.1476044711317,3
2384,36.750352990504155 -9.992574276427337 43.265142022376686,172,33,1990.206948618747,3
2393,31.547601240596272 -30.037491873847785 48.874635083483085,177,34,2003.3390275540407,3
2400,26.3899853679866 -25.31193002901785 41.19731917922037,77,35,892.4125325910102,3
2415,36.17044827903068 30.315032990550918 -17.637117332124614,176,36,1927.5329133778403,3
