NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1368,10.24786971555815 -47.38044838945626 47.20231990151282,146,0,1489.2504256931275,2
1410,11.729539378691204 -44.14121469933187 30.27324356319916,185,1,1907.3791648947115,2
1435,-6.111412179649614 -59.07108621741105 23.88389491595794,114,2,1421.594271090679,2
1464,13.215132352103097 -20.292763930851464 47.38211806338383,173,3,1948.6499301518547,2
1471,10.468368550951942 -9.997712675869193 21.67835456797823,85,4,950.6228372770638,2
1480,6.244676341054717 24.34651494922219 31.1467660895208,183,5,1906.4234816732992,2
1516,18.515086691098148 -9.86367776553516 51.18535536794711,285,6,3094.7745572801027,2
1538,21.559144639951327 11.828530339819771 50.98205449044403,186,7,2029.3645119394632,2
1561,4.819500759785341 43.2201979071811 38.71202814462483,122,8,1356.3386800551045,2
1606,29.686180608534627 30.597648947829704 38.988233612825994,206,9,2270.738168602947,2
1642,36.138508176187564 38.895176947042636 26.77952844454221,235,10,2604.1427975673087,2
1653,40.25484255395301 27.631147340880567 -29.530192693496492,173,11,1957.851734321682,3
1763,31.88239835579608 -45.14457600334977 16.42064097710633,255,12,2720.581024822778,3
1828,58.580556036812304 19.710901293341507 -12.793380647543632,157,13,1868.5785214601983,3
1862,27.254687190001874 -72.92705235900956 -5.191538993440316,82,14,849.8111150878595,3
1871,16.434223458890735 -74.28547388441145 9.84956426229234,45,15,399.39772051648714,3
1878,34.9746476267006 -56.33843650139096 11.193690485559516,211,16,2657.5080225897455,3
1887,39.506051510746644 -61.144195333734785 6.201998972239092,213,17,2297.2632488918644,3
1935,39.282080691513045 -31.448368696366224 18.29036772578258,169,18,1911.5830796715882,3
1971,52.61614551946252 -16.585006129051557 23.343090243986698,120,19,1188.3661968712718,3
1978,56.93663790681506 1.1389186883060702 21.62011525819536,99,20,1104.8186064041317,3
1989,66.94750456801228 10.393435315417719 1.1087661383449507,133,21,1301.5046463268661,3
2031,53.019499698203646 41.50561794283074 -3.000164772365899,202,22,1989.936160714113,3
2064,51.82866893554775 38.14866676306171 23.90711684700259,167,23,1854.5388729400227,3
2073,47.41383388357356 39.896729236679974 -0.5436738243005159,415,24,4421.526709187064,3
2115,44.87945277803645 -0.23848751648887223 21.288094123110646,138,25,1611.595435521377,3
2167,70.24273777653352 -0.7931441484244743 -21.707473439572844,177,26,1925.639462372795,3
2198,48.46764977971732 3.1415081211402645 -17.39721255433001,229,27,2583.041432082178,3
2217,45.23932645934663 16.899129351531286 23.214203213832803,64,28,712.3948549857575,3
2225,43.95515252600477 15.504006557667745 25.675464307468758,77,29,936.1758540419685,3
2274,-39.498829843980324 24.932830447970968 -16.392837954163756,304,30,3505.706215058565,4
2283,-39.945159492420615 17.082384394660046 -17.656113539723503,714,31,7592.496860775292,4
2374,-62.76379795382655 -22.31563595119571 -20.2000506329566,234,32,2638.7546868131913,4
2410,-56.71935338898629 -29.026989532502295 -1.9647123155994493,155,33,1701.5665604973442,4
2449,-60.57004644818312 -53.9686875227043 -10.359800452120643,113,34,1276.6471342157831,4
2459,-50.87601211579306 -61.69777497034183 6.41289715388475,167,35,1640.732409926569,4
2470,-49.10630739138437 -47.328218610557215 8.576595162640686,98,36,1119.2917809742457,4
2474,-46.79863140734123 -54.868239063406946 16.509139437666196,287,37,3220.661875408911,4
2527,-46.082725170483045 -47.85499568669283 27.36502097723018,155,38,1821.1405662425673,4
2536,-53.219400546471185 -36.88400050798001 32.60716127401724,225,39,2509.484902428408,4
2550,-41.84414805912435 -12.646395383864792 31.878481774209103,76,40,758.7493225468214,4
2554,-50.07042040704124 -9.93156123154299 24.818694833676748,45,41,507.2125330801146,4
2584,-46.95487959070821 11.94525527382413 -10.907990754613584,171,42,1912.7092973367683,4
2619,-34.54848217220201 21.833621519811988 24.276673617750433,131,43,1436.5027061410626,4
2654,-40.532138846266676 7.444600013460092 45.38198465904137,158,44,1701.2505751854478,4
2658,-64.0492845878561 11.764938126356618 5.4120483650172755,94,45,1155.7620959290516,4
2725,-17.006937968302413 32.337205151655404 28.33175921616231,274,46,2996.5368418699727,5
2774,-9.102336516081358 -27.09286388176886 36.59520903244233,184,47,1976.1662610870942,5
2828,-19.508926169788488 13.6648556838454 40.08673741280171,144,48,1692.2873556311395,5
2888,-36.807702576587594 -10.616929605107753 49.67221377583696,279,49,2858.2577647339203,5
2894,-4.741471195868124 -14.196450745936634 52.464436213595874,132,50,1417.3345169807762,5
2903,-8.062316312220476 -16.38948372074611 58.70268204018015,187,51,2189.2775989644465,5
2929,5.958485976156343 77.05983106907408 -2.61083481977486,167,52,1833.052702476343,5
2948,-2.434311414575994 76.5885465660213 22.63987373995219,219,53,2227.4696083547437,5
2955,11.123620278761098 75.70057449456534 7.6405642007537855,237,54,2665.921389587403,5
2965,17.43184042231723 -3.045933101318812 -32.77466672534305,181,55,2015.4889129966818,6
3035,27.728041429383612 -57.7293763718577 -37.27794903216237,448,56,4826.218673019433,6
3047,3.477143186372252 -25.5492082262556 -24.805225722873608,311,57,3525.52246710152,6
