NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1315,12.367015367345617 71.88367777504149 -3.075997391404038,135,0,1513.9563485723024,2
1324,6.484556467590002 74.97962412044242 8.998691058527994,279,1,2959.4151837631616,2
1347,-0.6363311733375597 51.449606558282845 0.019988431732236273,227,2,2190.2883296379696,2
1382,13.915254462523926 60.7376624413255 25.717269480337208,146,3,1807.4669452651854,2
1425,8.652233658944851 -9.253260877039754 22.62073576948399,190,4,1876.9953820546095,2
1463,12.986542358345528 42.780474510300394 30.98044765954665,301,5,3216.5301186079596,2
1492,-3.1128274129820235 24.82317734721184 42.435831193022864,200,6,2309.2524313890763,2
1536,12.05812246526791 -24.134512119484498 51.104361837504925,256,7,3007.062599659994,2
1572,11.748425724444518 -25.93209985191456 33.45680805323572,111,8,1183.839040967058,2
1578,17.011616002980226 -16.64380573928775 20.763001208007694,77,9,914.4724463083472,2
1604,34.998245995351866 36.588850303719425 -24.43918972245577,69,10,911.0756195346804,3
1648,44.28643931105708 50.21145878648046 -11.435693405933307,317,11,3429.788580337283,3
1678,29.4055172347856 46.495962140364774 10.85599329111861,231,12,2443.0181923974624,3
1740,42.38881630316726 35.96969829592649 -28.77371943266935,93,13,939.091628404258,3
1794,39.29339510997688 -30.326396028035283 34.3854402263809,314,14,3231.1099567551682,3
1839,39.29324361474557 -8.653902251949319 23.85899191617404,113,15,1221.0301932465975,3
1848,49.48021591120013 9.96242922696892 26.645523295793705,150,16,1621.120756182819,3
1866,40.19211209680948 3.7702035132229064 35.933709385990234,79,17,823.1869454553988,3
1876,47.382959591603 3.7702364174299703 35.62406552221313,140,18,1527.188406473034,3
1923,42.68872327165213 22.346741270613116 12.403775285710827,84,19,1050.9824042875694,3
1931,54.17411967595236 15.535479138519252 9.617208172683519,88,20,876.1466244221166,3
1961,51.0780530690273 24.8236043826392 15.19019978532315,125,21,1487.4344140549572,3
1969,25.7103799868521 19.86977475202004 18.905578416552693,100,22,1203.60693391806,3
1988,28.506912393815963 18.631251737506023 34.385852619777616,124,23,1293.5651531995331,3
2035,53.27514609040135 1.2938319909529057 -22.581911357569215,202,24,2375.342170732278,3
2112,45.48543466731973 -46.405714765352826 7.759175684420724,159,25,1604.4280878490026,3
2118,58.16899094619451 5.6282161528720644 -5.863184231720247,175,26,1923.3825300216404,3
2148,44.58669060225152 -32.72335148410304 38.410269778217156,277,27,3008.8234097398267,3
2153,36.19741146868223 -64.98221759212912 22.00096983645257,234,28,2724.684234201627,3
2161,34.39964823721629 -56.89249619411854 18.90497792772233,51,29,597.1064575964325,3
2175,-21.07039897588455 23.585229107520085 -34.3663350932381,138,30,1646.2351423350767,4
