NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1194,-6.1 -14.0 -50.4,48,111,416.1230818518244,9
1197,2.2 -12.8 -51.7,48,112,356.3412111831412,9
1200,-8.2 -10.9 -48.2,48,113,424.43383601898677,9
1203,2.39 -9.2 -48.9,48,114,428.50701945740724,9
1206,-8.8 -5.81 -46.1,48,115,488.7898549744161,9
1209,2.7 -3.2 -46.6,48,116,421.97379613141464,9
1212,-8.4 -0.6 -40.7,48,117,384.5225865765461,9
1215,0.3 1.3 -41.3,48,118,489.4464402087017,9
1218,-6.8 3.0 -34.6,48,119,397.369650797122,9
1221,-3.0 1.4 -34.0,48,120,377.3844291671194,9
