NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1273,-0.8820041674966572 42.17015350128212 -30.070271134138196,174,0,1941.2549292209094,2
1379,1.1008814287496276 -47.059561342925804 44.70553118133404,154,1,1660.011060411422,2
1418,-0.27959387063050567 -12.624138505125877 22.749017957357243,105,2,1137.6838239807582,2
1440,3.2477930695710118 -38.349382255034946 49.47351379331993,144,3,1667.2777467747594,2
1446,0.6119333682038905 38.03069834350501 13.580475235424958,174,4,1846.0305248214347,2
1487,18.928095574405017 2.8132566782102115 32.76397159198286,113,5,1331.3374836660214,2
1507,-2.2725182153521235 4.426487268565178 50.929114258199945,132,6,1598.785303803135,2
1524,23.07551964969778 38.450190459026366 34.19610542349104,249,7,2686.4203625482464,2
1538,13.48197874258071 40.82797955138198 29.943112624290325,196,8,1931.5339095487927,2
1575,17.660284636541213 49.20782692905072 17.29340493702507,218,9,2403.4221810015465,2
1609,13.785063205424098 64.10368629772273 -6.9165593825808305,156,10,1654.2393509165818,2
1631,14.298575547438402 61.77468738480092 10.05960583015635,107,11,1121.2821495320516,2
1642,23.279685444568685 35.08450680661796 -40.74416628933307,106,12,1224.8343553048494,3
1734,44.703006161516676 2.6831196802125126 19.814757750026054,90,13,822.849458583597,3
1773,29.611482411014194 -5.762539986994809 30.899982126790206,74,14,819.6213345624128,3
1788,40.948039273547714 -10.488203997657635 40.503438981654725,65,15,805.4884406337942,3
1802,36.38174701597371 0.7257742162286227 31.36912518744297,49,16,562.0678476410395,3
1812,35.80666885764433 -1.3239297409431714 41.826763844823624,55,17,631.9579645395015,3
1858,45.355638147068944 -56.3321917542784 5.507389639871157,101,18,959.6206148337686,3
1907,34.54771621053165 -64.41729181415673 12.146897535911101,97,19,1129.0718238356267,3
2027,45.04724607833415 -24.996387604046973 34.90698567897904,166,20,1931.843409518462,3
2046,45.5580003427049 -32.526643134699626 26.904015146705717,163,21,1797.4986560935401,3
2054,32.787632600081295 -29.573785411172217 32.902979618540115,76,22,797.8451315233327,3
2062,32.68453874783303 -43.04135883583754 36.86027739516297,62,23,749.9086495311711,3
2087,29.818870753766753 -56.7820071082443 21.981729689463727,155,24,1663.1883005852085,3
2100,41.714088205219866 -44.25672986385098 26.141263899586892,138,25,1565.7392232920292,3
2131,25.36785700285454 -21.172271689690348 33.562600946476174,132,26,1590.1464455366752,3
2148,48.81691625338101 -6.045062535099094 26.214014002231593,48,27,615.2791988626442,3
2220,45.14112464248161 12.378127346161188 31.611253792211688,52,28,533.6343680417118,3
2229,43.85889228401844 30.339627117276116 16.36871299742933,54,29,611.7347886212751,3
2255,24.07966803920062 19.520556046188513 31.34977964623205,97,30,1020.4034584131824,3
2263,33.336054260409895 18.445759373881994 11.562004840346852,71,31,771.5886339850769,3
2313,34.723985946897145 -52.508523084992916 -7.268292568008574,96,32,1045.5829989030321,3
2319,54.416130841431645 13.586162942948366 -18.08962705004843,64,33,647.4455426131178,3
2346,21.10797419954926 25.977880494133785 -41.60571291662155,184,34,2107.6353500297587,3
2353,41.72927615164298 40.9350885917508 -27.643883392814523,56,35,558.6665769077748,3
2361,46.083163189756576 24.990275762840543 -35.09989197789026,26,36,322.31472501287914,3
2386,27.91532531650678 51.84504024260419 -29.86902705009474,56,37,545.7975416885492,3
2403,44.82500247715251 56.77387568525763 -21.938919473939528,90,38,1049.07995983252,3
2411,25.842473959268318 31.982407547921603 -13.960822348539011,70,39,743.36365528707,3
