NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1312,16.264020908403882 74.19788121458679 20.197222034813688,551,0,5705.951752402919,2
1361,-0.2834640251606128 30.828683035582085 26.97356504574444,245,1,2787.887779022874,2
1384,1.749525921285082 0.9686818440065997 26.97345090464057,403,2,4380.912466457247,2
1396,2.0884554914489337 -30.181068364663314 37.8156272335111,359,3,4038.5218184316127,2
1408,7.1708225990746515 -34.88087163444193 46.62494462482664,367,4,4066.0050099110094,2
1464,38.99785344252809 18.63130993877164 -6.231138229881658,90,5,1051.6021226329437,3
1481,50.58321682991566 34.894856739078705 -32.998020396484684,128,6,1346.4799426746097,3
1594,55.61115030094661 -52.47741392281488 -13.685529672854969,163,7,1857.815779927539,3
1612,39.653874200176176 -74.88344358991415 5.288456330791532,100,8,1070.4256715141998,3
1639,29.9264157917434 -76.96010315823443 2.577916700754515,144,9,1585.7730022113199,3
1690,46.86736712952038 8.46660348960459 16.131008142727154,74,10,830.3066418399217,3
1724,26.53815773381999 -0.9986295155506062 30.36155802534398,134,11,1554.1643783414872,3
1788,45.44659021179317 -34.88068243057433 15.453217455912478,91,12,954.0444334224031,3
1847,25.773172163328965 -36.95744205563798 35.782577704567224,81,13,867.5721717415888,3
1867,36.702847022755954 -38.924720980376215 22.229667171317747,113,14,1255.0781806903678,3
1902,21.07338010111258 -9.851774969144834 46.62497690424861,144,15,1602.903592971953,3
1926,29.926363190299952 -15.207229699743689 20.8744933005586,162,16,1847.854284605314,3
1943,29.48886304889644 38.96065185824563 -27.915599149685907,187,17,2002.9057034122447,3
1979,39.65351321337976 54.54642635867863 -18.089763740589635,165,18,1842.365554587742,3
2004,43.806840654055065 47.76999209922063 -14.362768997174971,204,19,2341.029843820418,3
2019,26.537965005478867 59.28978795528275 13.420699942090014,138,20,1501.014781497393,3
2043,35.28178870984596 60.645046088783324 25.618240806133674,89,21,1031.2277853965832,3
2049,38.342003157215125 63.35571588884527 -0.4710127885347478,30,22,219.294031439564,3
2116,42.38595357960074 63.35576264716501 -11.313315064505895,122,23,1167.4388302635778,3
