NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1360,10.74701310377474 71.294119299541 4.026335128220906,96,0,1138.654747633176,2
1367,17.936732250850294 79.10417230664899 -10.392140724441955,215,1,2202.565121560276,2
1374,0.5338319657642154 78.50331281431282 -9.190500591868515,169,2,1974.6531572592596,2
1391,14.35169707463917 64.6856696822525 10.634756405700813,114,3,1262.534328308525,2
1400,6.241483289473275 51.46868483957329 27.15591728475034,95,4,1061.9372802128526,2
1416,15.514630015801776 38.85261093846477 15.440849453594726,104,5,1098.4882274163174,2
1424,5.640829941452143 41.85636355196219 38.57050561079002,68,6,804.683497719141,2
1432,5.640804419172979 44.86020873889907 36.76820480917956,259,7,2784.231935757733,2
1503,12.510940547821765 28.038728563134605 32.26236933736821,89,8,913.4378263527352,2
1528,17.065366145852497 -0.7981654194398796 43.97727606814387,158,9,1715.8381490755667,2
1599,5.340765852303765 -19.402667081778176 41.574236040580196,72,10,834.9020010223888,2
1620,-0.3665790720994818 -26.670032702346884 28.357344591339164,80,11,899.9874001098372,2
1653,11.048014295221751 -40.42949185662137 15.140340071490936,58,12,589.7190434723207,2
1658,9.24568021678635 -25.991685885179198 22.349601639268176,75,13,772.8640967213348,2
1674,4.740079243032305 -40.429566517681124 37.96958645717525,69,14,759.6773407437825,2
1685,3.838885015154127 -13.976398442234013 52.98885838828485,114,15,1293.8230591976294,2
1691,8.044192332541412 -9.228351754059732 44.57808114539821,84,16,871.2816136627844,2
1719,17.64647152539539 4.0080700976890675 0.12116956218561803,121,17,1425.9831687148567,3
1770,46.81285538535332 -10.972230263586946 -6.487486979589622,116,18,1312.0981414932282,3
1785,39.5451147845202 28.038995439696084 -37.72733790495548,99,19,1076.0431099817274,3
1919,40.51411260725905 37.050509697918024 -27.514260455820562,75,20,755.6898108600236,3
1936,26.36697977437891 53.271169164400696 -13.996851220645297,83,21,889.7407125422341,3
1948,47.68468352809897 28.03899552247197 -16.70048471643894,135,22,1487.3403936778068,3
2043,43.227298428353464 17.825946449782368 -37.12661161989379,116,23,1270.076969886342,3
2053,35.3787942444118 16.02352501049978 2.824546029096536,31,24,222.62938934104497,3
2082,32.37500358997528 28.038846077504417 22.049183580094812,79,25,898.5359455062672,3
2105,34.50653672275911 55.67424395966723 6.729623206321589,193,26,2146.3692320777063,3
2127,44.09951023715498 41.255848498982616 3.7256954147688064,108,27,979.859121499971,3
2133,29.370962899926152 41.25578382261912 -0.47959766870212267,121,28,1228.4234739906426,3
2144,45.84386041064331 7.612808803183824 6.729464285391704,98,29,1047.943716686203,3
2184,35.66972080459379 1.0042597893436929 29.558720554603273,60,30,623.087703097107,3
2196,31.2123055409531 17.82576458412485 27.155704941337323,82,31,1038.9073592292943,3
2213,18.90633005619976 8.8141590829599 34.965754520855235,65,32,797.5560532115329,3
2235,27.91807520868959 -26.669918300023742 41.5740881909552,95,33,964.1101089117284,3
2256,27.53033333538944 -8.646840995930074 31.3610569888375,120,34,1426.6564667092266,3
2325,43.51859504279851 -53.02607519571185 5.5278249378524755,155,35,1745.6149525912297,3
2349,55.24318253654405 -46.43692312344 -4.685299025661398,86,36,955.3311451793372,3
2392,22.491839764615158 -78.31660639684978 9.132513643422524,69,37,799.6526657446187,3
2403,30.825003072335218 -72.308865729685 0.7217144772285232,119,38,1477.1670552702476,3
2429,57.27800913391107 -15.817127358209884 15.140112628493036,150,39,1670.5759490814437,3
2502,25.495485852842616 -22.406374549809755 22.34951203442794,121,40,1394.0782603955747,3
2536,25.78630897285228 -31.999317790152578 36.16717109463462,145,41,1497.5050551272916,3
2596,48.2666808804616 -50.70052172498397 19.946248803818516,150,42,1697.8256308111988,3
2625,18.906540100664767 -41.689153723626916 28.357201571769536,88,43,951.6015954860192,3
2655,22.201203055087763 -58.452533078403924 35.26598867090945,150,44,1555.5615655073148,3
2671,26.65846550412162 -62.03772541955759 23.550966639987678,89,45,956.1479461985248,3
2710,-47.227148851982456 20.228572994955694 -36.525302591566266,151,46,1588.0454208714248,4
2738,-46.62629405078742 4.007820453556781 -35.323798166390695,75,47,906.6311155990885,4
2744,-46.0254634982515 -0.7983382114903324 -28.715356087142123,29,48,295.5406955653398,4
2835,-34.310382253058016 38.251589964564666 19.346139028479882,108,49,1129.1555042158998,4
2855,-47.52745993869692 48.464630396710696 -0.47912754098902166,97,50,1205.279513100088,4
2892,-40.91906046844026 41.255466106669964 -15.798780400229031,110,51,1144.0217944015471,4
2917,-51.13206297329329 40.65462804272213 -5.285270184878393,79,52,862.5712412119111,4
2922,-54.436424028667226 46.06156568429577 -23.308299085967743,136,53,1557.9684842755937,4
2946,-39.116732982757085 56.87543095554152 0.7223758795381389,80,54,846.4406798554396,4
3032,-40.317997037426835 -19.4027818994466 -16.399669079192538,143,55,1591.0575150052932,4
3051,-47.82752389109926 -28.995748175685563 -10.692340332975428,125,56,1292.8201390454844,4
3086,-59.54262419918732 -13.976577823539 -17.000312248401958,213,57,2443.0047533969487,4
3148,-26.500063263210002 -9.228503351455096 34.66560394822785,139,58,1531.4189764218654,4
3188,-30.104804555410254 12.418536761716748 31.061053556831645,113,59,1320.9066363895245,4
3204,-27.7018264908059 25.034702082845943 25.053378000156062,101,60,1214.5003120450924,4
3235,-26.19981367727029 8.21318395745121 26.55525788887635,110,61,1291.5487646714535,4
3263,-30.40516139304874 -4.964977338168704 21.14833998254163,139,62,1493.351780025139,4
3296,-25.598969906757354 11.217001885369358 41.574478044582236,91,63,1144.6964977479513,4
3309,-43.02142577905585 -7.968838071216523 -2.2815678905355794,123,64,1353.7796965719422,4
3331,-52.63365751217068 -18.240096567024928 0.7223128835895423,155,65,1705.888963503207,4
3402,-26.199483512266568 -64.46043708729472 21.748971045724765,121,66,1309.625691849884,4
3421,-28.302177579525708 -50.70092369476737 32.56284338852346,62,67,625.0072412853913,4
3437,-21.99422214612972 -41.01105392884963 21.14822133817064,214,68,2426.323447562985,4
3442,-33.10833020226933 -40.4297579050568 40.37288522252867,87,69,834.9598209198628,4
3464,-39.41652227398111 -27.83300878353526 30.760648270657676,84,70,926.1929627651557,4
3507,-25.89917926035226 -26.670180485406288 39.772101060580056,98,71,1070.3583500376155,4
3530,-34.30995142617751 -30.25544581476154 34.96599586207726,83,72,789.1301147688932,4
3542,-24.39727079884849 -26.67016849071298 37.369018007109396,57,73,598.443409450112,4
3591,-1.2683014758203277 31.643371548672082 -19.103261453849726,116,74,1273.6823232844552,5
3611,-2.4699182722341995 44.86027981698467 -21.50630511070599,97,75,913.6014070012976,5
3677,-19.29155137954597 77.3016871874274 -13.095382084977315,125,76,1282.5804802765153,5
3704,-27.1013419716744 61.08085832772583 7.330767685222363,199,77,2347.6792530922426,5
3743,-18.08966502676241 57.47624851152283 28.95837782223861,224,78,2529.6338314054256,5
3769,-27.401485343581687 37.65083927152935 28.35762767626785,154,79,1607.9891698785511,5
3783,-23.797075420061343 53.87164737505 7.931503326516611,214,80,2310.600776855951,5
3823,-17.78907767988995 29.240103613473934 39.77215952814884,134,81,1547.314834981443,5
3855,-12.983010336711407 43.65857930609519 37.96985196638594,128,82,1472.813902609564,5
3906,-14.184304778377932 -4.9649304964344845 38.57053399988647,114,83,1284.234679748516,5
3912,-14.785013745792988 -9.80985381219619 44.57821552535383,43,84,486.68024527511744,5
3946,-2.7697049175087933 -42.27060700645328 6.729657692126022,110,85,1191.3974862799334,5
3975,-0.36651111003802656 -25.991767691131482 40.37271843153419,70,86,699.1129171920691,5
3986,-6.9749659017503385 -22.406574902847797 43.37660623827591,91,87,908.982731804753,5
4036,37.220171110191686 -71.04912179721133 -16.700611534888836,313,88,3373.1475392259476,6
4058,2.6371312966700855 -34.4218163898974 -0.4795832955189026,410,89,4464.2224992015745,6
4086,8.945229689366291 -47.69682307727354 -6.7877169893042435,119,90,1212.864299011733,6
4123,13.770849625956865 -54.8672792793072 2.5241548398962927,284,91,3259.564906748841,6
4138,5.340851837032748 -65.71994515508244 17.543400787299653,164,92,2017.7312342698187,6
4151,0.5345430998628041 -66.30130429237249 -9.791545219479184,93,93,1076.4103564163881,6
