NodeID,Position,Number of CouplingPoints,ClusterID,Area,MajorVesselID
1336,-13.443080010543117 -39.2704651663238 20.86476019477159,91,0,1088.5568721865475,2
1359,-1.3380612772253175 -32.124477052903316 18.479907102030214,150,1,1579.7624163102619,2
1371,1.9188520504330442 31.30484622548521 -35.46989705437733,86,2,897.2575116727248,2
1464,15.943377801949087 78.06623929619668 -7.739721841573018,162,3,1789.3969275554846,2
1477,23.452660144915598 75.1034568652503 6.143274750464732,157,4,1804.7712288814535,2
1486,18.217100535463924 81.89267586069857 8.594107110813752,204,5,2178.588611928618,2
1522,21.78502962768718 70.05769880306244 21.184929733184713,134,6,1463.4719061614883,2
1542,-2.6437781618852196 46.31709369650378 38.50425553639544,75,7,805.5891465258303,2
1573,20.6611306133966 50.583218880721255 24.319241619745174,89,8,885.910861656206,2
1596,15.069272133110138 42.310328010199164 34.30197507896899,94,9,986.7586748129161,2
1616,33.881774951974634 45.229585925614124 29.48062884635912,92,10,929.0015753051201,2
1669,-0.5778330208373863 -21.36238467641193 42.95020134084662,71,11,755.6326774178175,2
1683,12.919503782922375 -27.351730042145782 28.038989051155706,135,12,1560.2085775060139,2
1708,7.831440626797895 39.628572521484244 16.032972005325377,93,13,1059.3460067587484,2
1749,22.373226462698792 30.557793176079123 47.55965155019725,64,14,761.8598799189949,2
1756,21.433235605294353 15.481310382143272 52.889591070200396,31,15,270.1678570732396,2
1769,5.686250724406651 0.05928942321070166 29.204045043550952,82,16,893.866108491002,2
1805,18.247293157973168 -19.73383338286826 44.40330475422819,106,17,1269.1319860631895,2
1816,18.441680893284662 26.016569080565883 -40.27104938503462,234,18,2669.768125821629,3
1852,41.83694220751128 36.58028296902378 -25.32591334634686,49,19,561.0546831668553,3
1868,61.35010733088382 19.438288983441698 -26.05230729158596,157,20,1747.9410826306212,3
1968,38.803848806614674 -60.71221581767054 -5.54912904290321,133,21,1390.2068056498722,3
1983,69.45508928851352 -22.398407102921613 -16.5359290539923,214,22,2132.6850797020215,3
1989,42.732695439802 4.605557626114274 -14.949479679176724,59,23,621.0320525751835,3
2091,38.041029507513585 -73.88323027611354 -1.7866548742719046,164,24,1681.8329415548026,3
2109,33.79071621737295 -58.985763716482076 15.100210198719498,146,25,1615.9592222800247,3
2124,35.704508911128876 -80.20624276978786 2.583252071528483,90,26,891.3305516266106,3
2171,43.1508075234155 48.534250999251135 -21.239850873049573,52,27,538.6412120399998,3
2183,32.962656573896346 50.20203546179006 -8.801035303295125,61,28,641.7002820509141,3
2193,41.76482144541767 39.71635327172673 -25.014496094850823,59,29,553.6541974938917,3
2266,43.73338356196129 39.1707272549398 29.27407288562145,99,30,1059.2700527624763,3
2293,54.1475005530006 47.538059796976185 3.344380020449923,81,31,916.8358548693584,3
2324,33.81507547919212 35.187236947819166 27.916322359019304,86,32,958.4678196663589,3
2349,28.519828817019825 65.18227762928386 16.55324483660114,119,33,1294.9778624930334,3
2402,33.716172105462185 23.89323252393247 31.998603881902792,97,34,1051.0872669285677,3
2453,38.63407623935497 7.692803682374318 40.8415863783538,146,35,1752.257441113629,3
2497,31.44391629358481 -13.80854154386114 -0.31687047512218736,180,36,1890.703076846623,3
2556,52.432118698758046 -19.59638488168579 36.92275310356549,97,37,1071.4677495068229,3
2574,48.27213316466018 -52.38301871117081 29.366055055625267,80,38,903.5088481775864,3
2604,35.81726562209168 -36.25006375746744 44.283424142743286,70,39,896.285522963767,3
2623,18.617853845222356 -47.97304896477593 29.677599656021176,92,40,1189.7596987533127,3
2659,64.42315948932605 0.06619886081492465 -8.444142329518545,101,41,1163.5767127882464,3
2701,43.39143610036743 -7.846979603071802 44.349909965509156,69,42,742.8214414149984,3
2727,32.99765460823033 -1.8111933584057374 28.866497892595632,70,43,862.5922159684159,3
2742,63.026043804903644 -9.977287541295668 0.9564468183171393,123,44,1286.3021465803643,3
2788,40.069797803592216 -24.932768950794088 30.20715610162883,79,45,850.5583040313405,3
2823,25.050350953427646 -23.33902573624364 30.674872848888747,114,46,1355.8344473524241,3
2845,-39.731971660088426 28.507356465770698 -37.163912584675636,85,47,939.8612838510721,4
2893,-67.26238563810752 22.259779326385548 -31.805822853468566,106,48,1162.9951736803478,4
2914,-54.41757514281414 28.808070707504722 -43.572873785043015,81,49,825.4424799465348,4
2962,-49.29967503861542 -14.339153458713163 36.78507795730024,182,50,2072.9792662508457,4
2984,-69.52455822121014 4.023328917678488 -17.391491937984316,110,51,1163.5713237992272,4
3036,-38.75528591798295 -77.48877076457254 1.4805632521896819,118,52,1165.1525026790594,4
3100,-68.67576397242172 2.795031228468695 -6.089268080261185,73,53,789.2323786239331,4
3142,-71.47307196371746 -26.09155362656832 -7.987097359146387,88,54,968.786760087587,4
3181,-48.592548536894164 3.882514394755048 21.099566219916007,45,55,458.8878574975618,4
3196,-52.9511607531728 -2.480851972401413 31.09442898327492,109,56,1233.9161333936254,4
3245,-44.68854409681958 -35.59716694221635 30.570371024041535,100,57,1319.7579841122838,4
3286,-36.488084152007836 -27.21358119479784 38.80890246092494,133,58,1327.6103246188616,4
3331,-28.18770609871674 -39.59362926306394 21.33630479778805,185,59,2130.5345228936512,4
3370,-31.074827390597004 -51.598566108106034 22.566266832727976,156,60,1757.4152972477932,4
3425,-25.49986239480533 -79.1236901535884 -2.456327760915532,194,61,2289.557023246539,4
3431,-34.33193115426642 -63.60782844313087 29.12496022563807,64,62,693.4647265954803,4
3447,-25.901070230126333 -67.7869907814882 11.963487924793666,140,63,1513.7781267174958,4
3535,-37.28083674074952 -8.401946397442977 45.065180214411754,121,64,1303.40197178723,4
3540,-47.04330832073746 21.48253568083251 16.088545258424265,95,65,936.0691985320414,4
3545,-42.08302578352667 11.549175856922242 12.695255309232287,210,66,2307.244747230845,4
3626,-35.60345704669911 2.3001099979380744 42.254620682395675,113,67,1247.801938677883,4
3640,-48.801371306399496 37.76840542780486 29.86426058068537,79,68,756.6916265592416,4
3646,-48.0469608277238 27.751449851457707 38.66022664601789,36,69,399.1120784363081,4
3653,-50.377155951917366 20.16958914939923 37.38447962351531,36,70,431.9879830220841,4
3678,-55.56866373829089 56.407796003071674 -21.660599891579206,65,71,820.4430032497439,4
3686,-52.0252741262762 35.781673578142104 -17.22162114749609,104,72,1090.6652782025658,4
3751,-40.26772041121899 56.142499551131195 15.516207625138895,91,73,1019.2794284531005,4
3762,-58.32123766381803 39.42560740616726 6.863759318010323,103,74,1269.389877868689,4
3769,-45.894899266043524 29.660135511550973 9.195699108477807,97,75,1103.6392252984995,4
3843,-9.426756703988934 89.43522844906047 -2.9946107482308255,71,76,716.1937596705034,5
3866,-33.7823891647155 75.73599141129138 14.320666213902678,65,77,733.0215149728097,5
3872,-20.568258536841 79.15584010493778 3.7935288475694087,132,78,1390.4529658408783,5
3881,-31.483144904710883 78.28567434419023 -0.7131085576632055,103,79,1225.30201654738,5
3956,-24.250451288029293 30.782329871818895 37.02840096211307,170,80,1895.1699897330961,5
4001,-34.60766800948348 53.13287027957791 20.596487775699686,135,81,1659.9727137115742,5
4027,-18.53036406194937 57.26047644922309 34.56671863693058,102,82,1187.7725350745393,5
4111,-12.983839916845165 10.333535332303484 52.527970149024036,155,83,1649.2600045998947,5
4134,-26.931431157074584 -20.727191190737685 41.416364362023366,166,84,1593.284156063414,5
4191,-5.574257521511294 -10.234901827054092 47.28358944527234,130,85,1520.3660722337909,5
4249,-7.639596945660537 -44.79193528981487 47.2783360672665,52,86,518.3564617085099,5
4257,-14.378762864301049 -39.876572994639695 51.28258499655947,113,87,1232.0861375708407,5
4266,-5.856839631492543 -49.1127666943655 36.00661540798406,87,88,781.7630911112439,5
4272,-1.7750710104061302 -30.833121500303744 -2.2285376364298264,86,89,925.7523663771285,5
4278,-0.7687514976048263 -27.661540987597864 14.719567759477373,132,90,1454.6729213988544,5
4288,-2.444982933501361 38.16280341343066 36.628164702938,50,91,641.0800337596921,5
4315,-24.643959691061458 11.961195585152845 53.97226141600193,68,92,731.7972993116839,5
